Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
,,,,,,,,
Rikka.Fallen1-78,,あまりの強烈な刺激に六花の頭は体に何が起きたのかを理解できない,あまりの強烈な刺激に六花の頭は体に何が起きたのかを理解できない,由於過於強烈的刺激，六花的大腦無法理解身體發生了什麼。,The stimulation was so intense that Rikka's head could not comprehend what had happened to her body.,The stimulation was so intense that Rikka's mind couldn't understand what was happening to her body.,너무나 강렬한 자극에 릿카의 머리는 몸에 무슨 일이 일어났는지 이해할 수 없다,由于过于强烈的刺激，六花的大脑无法理解身体发生了什么。
,,,,,,,,
Rikka.Fallen1-79,,プシッ♥、プシッ♥,プシッ♥、プシッ♥,噗嘶♥，噗嘶♥,Psshhhh... Psshhhh...,Splash♥ Splash♥,"푸싯♥, 푸싯♥",噗嘶♥，噗嘶♥
,,,,,,,,
Rikka.Fallen1-80,,何かが決壊するように機械との結合部から潮が放たれる,何かが決壊するように機械との結合部から潮が放たれる,如同什麼東西潰堤了一般，潮水從機械的結合處噴射而出。,The tide is released from the junction with the machine as if something is breaking.,"Like something bursting, fluid shot out from where she was connected to the machine.",무언가가 무너지듯 기계와의 결합부에서 조수가 뿜어져 나온다,如同什么东西溃堤了一般，潮水从机械的结合处喷射而出。
,,,,,,,,
Rikka.Fallen1-81,1－10,「―――～～～～ッッッ♥お゛お゛ッお゛お゛お゛ッ♥♥♥♥お゛ッ♥」,「―――～～～～ッッッ♥お゛お゛ッお゛お゛お゛ッ♥♥♥♥お゛ッ♥」,「―――～～～～！！！嗚喔！嗚喔喔喔喔！♥♥♥♥嗚！♥」,"""―――～～～～♥♥♥♥♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥♥""","""—!!!♥ OHHH! OHHHHH!♥♥♥♥ OHH!♥""",「―――~~~~윽♥오옷 오옷 옷오옷 오옷 오옷 옷♥♥♥♥오옷 옷♥」,「―――～～～～！！！呜喔！呜喔喔喔喔！♥♥♥♥呜！♥」
,,,,,,,,
,,,,,,,,
,,,,,,,,
Rikka.Fallen1-82,,プシュウウウウッッッ♥♥♥,プシュウウウウッッッ♥♥♥,噗咻嗚嗚嗚嗚！！♥♥♥,Psshhhhhhhh ♥♥♥♥♥♥♥♥♥♥♥♥,Splassssssssh♥,푸슈우우우웃♥♥♥,噗咻呜呜呜呜！！♥♥♥
,,,,,,,,
Rikka.Fallen1-83,六花,「―――――――ッッッッ♥♥♥♥♥♥」,「―――――――ッッッッ♥♥♥♥♥♥」,「————————！！♥♥♥♥♥♥」,"""―――――――ッッCOPY01""",""".....Nnnnn♥♥""",「―――――――윽♥♥♥♥♥♥」,「————————！！♥♥♥♥♥♥」
,,,,,,,,
,,,,,,,,
,,,,,,,,
Rikka.Fallen1-84,,「お゛ぁっ♥、えあっ♥、お゛お゛っ♥――――――――」,「お゛ぁっ♥、えあっ♥、お゛お゛っ♥――――――――」,「嗚啊！♥，欸啊！♥，嗚喔喔！♥————————」,"""Oooh ♥, ehh ♥, oooh ♥ ――――――――""","""Ohhhh♥ Ahhhhh♥ Ohhhhhhhhhh♥""","「오옷 앗♥, 에앗♥, 오옷 오옷 옷♥――――――――」",「呜啊！♥，欸啊！♥，呜喔喔！♥————————」
,,,,,,,,
,,,,,,,,
,,,,,,,,
Rikka.Fallen1-85,六花,「お゛っ♥―――――っ―――――」,「お゛っ♥―――――っ―――――」,「嗚！♥—————！—————」,"""Oh ♥――――――――― ―""","""OHHHHHHHHH♥""",「오옷 옷♥―――――윽―――――」,「呜！♥—————！—————」
,,,,,,,,
Rikka.Fallen1-86,,ガクッ、ピクッ、ピクッ,ガクッ、ピクッ、ピクッ,咯噔、抽搐、抽搐,"Wiggle, jerk, jerk.","Throb, twitch, twitch","가쿳, 피큿, 피큿",咯噔、抽搐、抽搐
,,,,,,,,
Rikka.Fallen1-87,,機械の抽挿が続いているにも関わらず、六花の体は力なく痙攣するだけになる,機械の抽挿が続いているにも関わらず、六花の体は力なく痙攣するだけになる,儘管機械的抽插仍在繼續，六花的身體卻只是無力地痙攣著。,"Rikka's body only twitches without effort, despite the continued mechanical insertion.","Despite the machine's continued thrusting, Rikka's body could only convulse weakly.","기계의 왕복 운동이 계속됨에도 불구하고, 릿카의 몸은 힘없이 경련할 뿐이다",尽管机械的抽插仍在继续，六花的身体却只是无力地痉挛着。
,,,,,,,,
Rikka.Fallen1-88,023号,「…おや、もう気絶してしまいました。まあデータは取れましたが」,「…おや、もう気絶してしまいました。まあデータは取れましたが」,「…哎呀，已經昏厥了。不過數據已經採集到了。」,"""...oh, I've already passed out. Well, I did get some data.""","Oh my, she's already passed out. Well, we got the data though.""","「…어머, 벌써 기절해버렸군요. 뭐 데이터는 얻었지만」",「…哎呀，已经昏厥了。不过数据已经采集到了。」
,,,,,,,,
Rikka.Fallen1-89,023号,「どうやらオリジナルの方がクローンより性感には弱いようですね。これも聖核戦姫の特性なのでしょうか」,「どうやらオリジナルの方がクローンより性感には弱いようですね。これも聖核戦姫の特性なのでしょうか」,「看來原型對性快感的耐受性確實比克隆人要弱。這也是聖核戰姬的特性嗎？」,"""It seems that the original is less sexually active than the clone. Is this another characteristic of the Seikaku Princess?""","""It seems the original is weaker to sexual stimulation than the clones. I wonder if this is also a characteristic of Holy Core Battlemaidens.""",「아무래도 오리지널 쪽이 클론보다 성감에는 약한 것 같군요. 이것도 성핵전희의 특성인 걸까요」,「看来原型对性快感的耐受性确实比克隆要弱。这也是圣核战姬的特性吗？」
,,,,,,,,
Rikka.Fallen1-90,,「まあいいでしょう。この調子なら研究は順調に進みそうです。オリジナルには今後も頑張ってもらいましょう」,「まあいいでしょう。この調子なら研究は順調に進みそうです。オリジナルには今後も頑張ってもらいましょう」,「算了，沒關係。照這個情況，研究似乎會順利進行。原型今後也會繼續努力的。」,"""I'm sure it's going to be fine. At this rate, the research is going well. Let's keep up the good work on the original.""","""Well, that's fine. At this rate, the research seems to be progressing smoothly. Let's have the original continue working hard for us.""",「뭐 좋습니다. 이 상태라면 연구는 순조롭게 진행될 것 같습니다. 오리지널에게는 앞으로도 힘써줘야겠군요」,「算了，没关系。照这个情况，研究似乎会顺利进行。原型今后也会继续努力的。」
,,,,,,,,
,,,,,,,,
闇堕ちシーン２,,,,,,,,
Rikka.Fallen2-1,,財団地下研究施設にて,財団地下研究施設にて,財團地下研究設施內,At the Foundation's underground research facility,At the Foundation's underground research facility,재단 지하 연구 시설에서,财团地下研究设施内
,,,,,,,,
Rikka.Fallen2-2,六花,「ひっぎぃいぃいっ、お゛お゛お゛お゛ッ！！」,「ひっぎぃいぃいっ、お゛お゛お゛お゛ッ！！」,「噫、呀啊啊啊啊啊啊啊、喔喔喔喔喔喔喔！！」,"""Hi―gi―yi―yi―yi―yi―yi―yi―yi―yi―yi―yi―yi―yi―yi!""","""Giiiih, ohhhhh!!""","「히익기이이잇, 오옷 오옷 오옷 오옷 옷!!」",「噫、呀啊啊啊啊啊啊啊、喔喔喔喔喔喔喔！！」
,Rikkadarkness1-10,,,,,,,
Rikka.Fallen2-3,023号,「では既定回数絶頂したので本日のデータ収集は終わりになります」,「では既定回数絶頂したので本日のデータ収集は終わりになります」,「好，已經達到預定高潮次數，今天的資料收集到此為止。」,"""Then, having climaxed a predetermined number of times, today's data collection will come to an end.""","""You've come enough times to meet the quota, so today's data collection is finished.""",「그럼 규정 횟수 절정했으므로 오늘의 데이터 수집은 끝입니다」,「好，已经达到预定高潮次数，今天的数据收集到此为止。」
,,,,,,,,
Rikka.Fallen2-4,六花,(耐え…るっ…！、ここで諦めたらっ、明穂を救えなくなるっ！),(耐え…るっ…！、ここで諦めたらっ、明穂を救えなくなるっ！),(忍……住……！要是在這裡放棄，就救不了明穗了！),"(I will endure...I will endure...! If I give up now, I won't be able to save Akiho!)","(I have to... endure...! If I give up here, I won't be able to save Akiho!)","(견…뎌야 해…!, 여기서 포기하면, 아키호를 구할 수 없게 돼!)",(忍……住……！，要是在这里放弃，就救不了明穗了！)
,,,,,,,,
Rikka.Fallen2-5,Rikka darkness1-10(2),「はあっ、はあっ、……もう終わり？慣れてきたし、こんなの続けても意味ないと思うけど？」,「はあっ、はあっ、……もう終わり？慣れてきたし、こんなの続けても意味ないと思うけど？」,「呼、呼……已經結束了？我已經習慣了，再這樣下去也沒意義吧？」,"""'Ha, ha, ...... are we done? I'm getting used to it, and I don't see the point in continuing this?""","""Hah, hah... is that it? I'm getting used to it, so I don't think continuing this would mean anything?""","「하앗, 하앗, ……이제 끝이야? 익숙해졌고, 이런 거 계속해도 의미 없을 것 같은데?」",「呼、呼、……已经结束了？我已经习惯了，再这样下去也没意义吧？」
,,,,,,,,
Rikka.Fallen2-6,023号,「ああ、言い忘れていました、本日でデータ収集は終わりになります」,「ああ、言い忘れていました、本日でデータ収集は終わりになります」,「啊，我忘了說，今天的資料收集會是最後一次。」,"""Oh, I forgot to mention that today marks the end of data collection.""","""Ah, I forgot to mention—today marks the end of our data collection.""","「아아, 말씀드리는 것을 잊었습니다, 오늘로 데이터 수집은 끝입니다」",「啊，我忘了说，今天的数据收集会是最后一次。」
,,,,,,,,
Rikka.Fallen2-7,六花,「えっ？……ふん、もう諦めた？」,「えっ？……ふん、もう諦めた？」,「咦？……哼，你們已經放棄了嗎？」,"""What?"" ...... hmmm, have you given up?""","""Eh? ...Hmph, you're giving up already?""","「엣?…… 흥, 이제 포기했어?」",「咦？……哼，你们已经放弃了吗？」
,,,,,,,,
Rikka.Fallen2-8,023号,「いいえ。あなたから得られるデータに価値がなくなったからです」,「いいえ。あなたから得られるデータに価値がなくなったからです」,「不。是因為能從妳身上獲得的資料已經沒有價值了。」,"""No. It's because the data we get from you is no longer of value."" Because the data we get from you is no longer valuable.""","""No. It's because the data we can obtain from you has lost its value.""",「아니요. 당신에게서 얻을 수 있는 데이터에 가치가 없어졌기 때문입니다」,「不。是因为能从你身上获得的数据已经没有价值了。」
,,,,,,,,
Rikka.Fallen2-9,六花,「……っ！、それってどういう意味…？」,「……っ！、それってどういう意味…？」,「……！，這話是什麼意思……？」,"""......! What does that mean...?""","""What do you mean by that...?""","「……윽!, 그게 무슨 의미…?」",「……！，这话是什么意思……？」
,,,,,,,,
Rikka.Fallen2-10,023号,「文字通りの意味です。あなたから得た聖核データでクローンに強化手術を施しました」,「文字通りの意味です。あなたから得た聖核データでクローンに強化手術を施しました」,「就是字面上的意思。我們已經利用從妳身上得到的聖核資料，為克隆人進行了強化手術。」,"""I mean that literally. We performed enhancement surgery on the clone with the sacred core data we got from you.""","""Exactly what it sounds like. We performed enhancement surgery on clones using the Holy Core data obtained from you.""",「문자 그대로의 의미입니다. 당신에게서 얻은 성핵 데이터로 클론에게 강화 수술을 했습니다」,「就是字面上的意思。我们已经利用从你身上得到的圣核数据，为克隆人进行了强化手术。」
,,,,,,,,
Rikka.Fallen2-11,,「データによれば既に私の戦闘能力はオリジナルを上回っています」,「データによれば既に私の戦闘能力はオリジナルを上回っています」,「根據數據，我的戰鬥能力已經超越了原型。」,"""According to the data, my fighting ability already exceeds that of the original.""","""According to the data, my combat ability already exceeds that of the original.""",「데이터에 따르면 이미 제 전투 능력은 오리지널을 상회하고 있습니다」,「根据数据，我的战斗能力已经超越了原版。」
,,,,,,,,
Rikka.Fallen2-12,六花,「なっ！、ふざけないでっ！そんなわけがないっ！」,「なっ！、ふざけないでっ！そんなわけがないっ！」,「什麼！別開玩笑了！不可能！」,"""Nah! Don't be silly! That's not possible!""","""What! Don't mess with me! There's no way that's true!""","「뭣!, 웃기지 마! 그럴 리가 없어!」",「什么！，别开玩笑了！不可能！」
,,,,,,,,
Rikka.Fallen2-13,023号,「拘束は外します。もはや必要がなくなりましたので」,「拘束は外します。もはや必要がなくなりましたので」,「我會解除對妳的拘束。因為已經不再需要了。」,"""The restraints will be removed. There is no longer a need for them.""","""I'm removing your restraints. They're no longer necessary.""",「구속은 풀겠습니다. 이제 필요가 없어졌으므로」,「我会解除对你的拘束。因为已经不再需要了。」
,,,,,,,,
Rikka.Fallen2-14,六花,「……っ！」,「……っ！」,「……！」,"""......!""","""...!""",「……윽!」,「……！」
,暗転ーアジト,,,,,,,
Rikka.Fallen2-15,六花(立ち絵),(―――落ち着いて、とりあえず拘束は外れた。それにいくら強化されたからってクローン程度ッ),(―――落ち着いて、とりあえず拘束は外れた。それにいくら強化されたからってクローン程度ッ),(―――冷靜下來，總之拘束解除了。而且就算被強化了，也不過是區區克隆人！),"(―――Calm down, the restraints are off for now. And no matter how much they've been enhanced, they're still only clones.)","(Calm down. At least the restraints are off. And no matter how enhanced it is, it's still just a clone...)","(―――진정해, 일단 구속은 풀렸어. 그리고 아무리 강화되었다고 해도 클론 따위)",(―――冷静下来，总之拘束解除了。而且就算被强化了，也不过是区区克隆人！)
,,,,,,,,
Rikka.Fallen2-16,六花,「……わざわざ拘束を外して、何するつもり？」,「……わざわざ拘束を外して、何するつもり？」,「……特地解除拘束，妳打算做什麼？」,"""...... what are you going to do when you go to all the trouble of removing the restraints?""","""...You went to the trouble of removing my restraints. What are you planning?""","「……일부러 구속을 풀고, 뭘 할 생각이야?」",「……特地解除拘束，你打算做什么？」
,,,,,,,,
Rikka.Fallen2-17,023号,「直接あなたと戦闘して実験を完了させるためです」,「直接あなたと戦闘して実験を完了させるためです」,「是為了直接和妳戰鬥，完成實驗。」,"""'To combat you directly and complete the experiment.""","""To fight you directly and complete the experiment.""",「직접 당신과 전투하여 실험을 완료하기 위해서입니다」,「是为了直接和你战斗，完成实验。」
,,,,,,,,
Rikka.Fallen2-18,,「もし私があなたに勝てたら我々の実験は成功したと言っていいでしょう」,「もし私があなたに勝てたら我々の実験は成功したと言っていいでしょう」,「如果我能戰勝妳，就代表我們的實驗成功了。」,"""If I can beat you, I'd say our experiment has been a success.""","""If I can defeat you, we can say our experiment was a success.""",「만약 제가 당신에게 이긴다면 저희 실험은 성공했다고 말할 수 있겠죠」,「如果我能战胜你，就代表我们的实验成功了。」
,,,,,,,,
Rikka.Fallen2-19,六花,「……正気？いくら強化したからって偽物のクローン一人で聖核戦姫に勝てるとでも？」,「……正気？いくら強化したからって偽物のクローン一人で聖核戦姫に勝てるとでも？」,「……妳瘋了嗎？就算強化了，妳一個虛假的克隆人，以為能贏過聖核戰姫嗎？」,"""I'm sure you've heard of the ""...... Are you insane? Do you really think a single fake clone, no matter how enhanced, can beat the Seikaku Princess?""","""...Are you sane? Do you really think one fake clone can beat a Holy Core Battlemaiden just because it's been enhanced?""",「……제정신이야? 아무리 강화했다고 해도 가짜 클론 혼자서 성핵전희에게 이길 수 있다고?」,「……你疯了吗？就算强化了，你一个伪物的克隆人，以为能赢过圣核战姫吗？」
,,,,,,,,
Rikka.Fallen2-20,023号,「そうですね、実際に聖核戦姫と戦うのは初めてなので。想定外のことがあるかもしれません」,「そうですね、実際に聖核戦姫と戦うのは初めてなので。想定外のことがあるかもしれません」,「說得也是，畢竟是第一次和聖核戰姫實際戰鬥，或許會有預料之外的情況發生。」,"""Well, this is the first time I've actually fought the Seikaku Princess. There might be something unexpected.""","""That's true. This is the first time I'll actually fight a Holy Core Battlemaiden. There might be some unexpected developments.""","「그렇군요, 실제로 성핵전희와 싸우는 것은 처음이라서요. 예상 밖의 일이 있을지도 모릅니다」",「说得也是，毕竟是第一次和圣核战姫实际战斗。或许会有预料之外的情况发生。」
,,,,,,,,
Rikka.Fallen2-21,六花,「っ、馬鹿にして！変身！聖核戦姫、コード：サファイア！」,「っ、馬鹿にして！変身！聖核戦姫、コード：サファイア！」,「竟然瞧不起人！變身！聖核戰姫，代號：藍寶石！」,"""I said, ""Fool me! Transformation! Seikaku Princess, Code: Sapphire!""","""Don't mock me! Transform! Holy Core Battlemaiden, Code: Sapphire!""","「윽, 바보 취급하지 마! 변신! 성핵전희, 코드: 사파이어!」",「可恶、瞧不起人！变身！圣核战姫，代号：蓝宝石！」
,,,,,,,,
Rikka.Fallen2-22,六花,「私をわざわざ開放するなんて油断し過ぎ！待ってて明穂っ、今行くからっ！」,「私をわざわざ開放するなんて油断し過ぎ！待ってて明穂っ、今行くからっ！」,「妳竟然特地放開我，真是太大意了！等我一下明穗，我馬上就去救妳！」,"""You are too careless to bother opening me up! Wait for me, Akiho, I'm coming!""","""Releasing me like this is way too careless! Wait for me, Akiho! I'm coming now!""","「나를 일부러 풀어주다니 너무 방심했어! 기다려 아키호, 지금 갈게!」",「你竟然特地放开我，真是太大意了！等我一下明穗，我马上就去救你！」
,,,,,,,,
,暗転,,,,,,,
,,,,,,,,
Rikka.Fallen2-23,,023号と水無瀬六花が戦闘を開始してから3分後――――,023号と水無瀬六花が戦闘を開始してから3分後――――,在023號與水無瀨六花開始戰鬥後3分鐘――,Three minutes after No. 023 and Minase Rikka started fighting: ――――,Three minutes after 023 and Rikka Minase began their battle...,023호와 미나세 릿카가 전투를 시작한 지 3분 후――――,在023号与水无濑六花开始战斗后3分钟――
,,,,,,,,
Rikka.Fallen2-24,六花(ダメージ),「ぐうっ、！このッ…！」,「ぐうっ、！このッ…！」,「唔，可惡……！」,"""Ugh...! This...!""","""Guuh! This...!""","「크윽,! 이…!」",「唔、可恶……！」
,,,,,,,,
Rikka.Fallen2-25,,(コイツッ、これまでのクローンよりかなり強い！、パワーもスピードもこれまでと比べ物にならないッ),(コイツッ、これまでのクローンよりかなり強い！、パワーもスピードもこれまでと比べ物にならないッ),(這傢伙，比至今為止的克隆人都還要強得多！，力量和速度都無法相提並論！),(This guy is much stronger than the previous clones! The power and speed are incomparable to the previous ones.),(This... It's much stronger than the previous clones! Its power and speed are incomparable to before!),"(이 녀석, 지금까지의 클론보다 훨씬 강해!, 파워도 스피드도 지금까지와 비교도 안 돼!)",(这家伙、比至今为止的克隆人都还要强得多！，力量和速度都无法相提并论！)
,,,,,,,,
Rikka.Fallen2-26,,(―――――――まさか、コイツ本当に私よりっ…！？),(―――――――まさか、コイツ本当に私よりっ…！？),(―――――――難道說，這傢伙真的比我……！？),(――――――― I can't believe he's really better than me...!),(...Could it really be stronger than me...?!),"(―――――――설마, 이 녀석 정말 나보다…!?)",(―――――――难道说，这家伙真的比我……！？)
,,,,,,,,
Rikka.Fallen2-27,023号,「それで全力ですか？私は今50％ほどの力しか出していませんが」,「それで全力ですか？私は今50％ほどの力しか出していませんが」,「這就是妳的全力嗎？我現在只發揮了五成的力量而已。」,"""Is that all you can do? I'm only giving about 50% right now.""","""Is that all you've got? I'm only using about 50% of my strength right now.""",「그걸로 전력입니까? 저는 지금 50％ 정도의 힘밖에 내지 않고 있습니다만」,「这就是你的全力吗？我现在只发挥了五成的力量而已。」
,,,,,,,,
Rikka.Fallen2-28,六花,「なっ！？、そんなわけがっ！はあっ！」,「なっ！？、そんなわけがっ！はあっ！」,「什麼！？這不可能！哈啊！」,"""What? How is that possible? Huh!""","""What?! That can't be! Hah!""","「뭣!?, 그럴 리가! 하앗!」",「什么！？，这不可能！哈！」
,,,,,,,,
Rikka.Fallen2-29,023号,「……がっかりですね。これ手を抜いて戦う意味もないですし、もう倒してしまいましょう」,「……がっかりですね。これ手を抜いて戦う意味もないですし、もう倒してしまいましょう」,「……真令人失望。既然如此，也沒必要手下留情了，直接將妳擊倒吧。」,"""I'm disappointed in ....... There's no point in cutting corners and fighting this, let's just beat it already.""","""...How disappointing. There's no point in holding back anymore. I'll just defeat you now.""","「……실망스럽군요. 이걸로 봐줄 필요도 없으니, 이제 쓰러뜨리도록 하죠」",「……真令人失望。既然如此，也没必要手下留情了，直接将你击倒吧。」
,,,,,,,,
Rikka.Fallen2-30,六花,「――――ぐうっ！？、舐めないでっ！私は聖核戦姫っ！、こんな所で負けるわけには―――――ゴガッ！？」,「――――ぐうっ！？、舐めないでっ！私は聖核戦姫っ！、こんな所で負けるわけには―――――ゴガッ！？」,「――――唔！？別小看我！我是聖核戰姫！我絕不能在這種地方輸給―――――哇啊！？」,"""―――― Geez! Don't lick me! I am the Seikaku Princess! I can't be defeated in a place like this. ――――― Goggach!""","""Guuh! Don't underestimate me! I'm a Holy Core Battlemaiden! I can't lose in a place like this—GAHH?!""","「――――크윽!?, 얕보지 마! 나는 성핵전희!, 이런 곳에서 질 수는―――――커헉!?」",「――――唔！？、别小看我！我是圣核战姫！，我绝不能在这种地方输给―――――哇啊！？」
,,,,,,,,
Rikka.Fallen2-31,,六花の顔面に023号の脚が直撃し、頭から壁に吹き飛ばされる,六花の顔面に023号の脚が直撃し、頭から壁に吹き飛ばされる,023號的腳正面踢中六花的臉部，將她撞飛到牆上。,Rikka's face is hit by leg #023 and she is blown head first into the wall.,"023's leg struck Rikka's face directly, sending her flying head-first into the wall.","릿카의 안면에 023호의 다리가 직격하고, 머리부터 벽으로 날아간다",023号的脚正面踢中六花的脸部，将她撞飞到墙上。
,,,,,,,,
Rikka.Fallen2-32,六花,「ぐっ…、ガハッ…！？」,「ぐっ…、ガハッ…！？」,「咳……嘔噁……！？」,"""Gahhh...!""","""Guh... gahh...?!""","「크윽…, 커헉…!?」",「咳……、呕恶……！？」
,,,,,,,,
Rikka.Fallen2-33,023号,「あっけない…もう変身が解けてしまいました。想定以下でしたね」,「あっけない…もう変身が解けてしまいました。想定以下でしたね」,「真是不堪一擊……這麼快就解除變身了。比預想中的還要弱。」,"""It's too easy...I've already lost my transformation. It was less than I expected.""","""How anticlimactic... your transformation already wore off. You were below expectations.""",「허무하군… 벌써 변신이 풀려버렸습니다. 예상 이하였군요」,「真是不堪一击……这么快就解除变身了。比预想中的还要弱。」
,,,,,,,,
Rikka.Fallen2-34,023号,「生憎ですが、現在では全てのクローン戦闘員が私と同等の戦闘力を持っています」,「生憎ですが、現在では全てのクローン戦闘員が私と同等の戦闘力を持っています」,「很遺憾，目前所有的克隆戰鬥員都擁有和我同等的戰鬥力。」,"""'Unfortunately, all clone fighters are now equal in combat power to me.""","""Unfortunately for you, all clone soldiers now possess combat abilities equal to mine.""","「공교롭게도, 현재로서는 모든 클론 전투원이 저와 동등한 전투력을 가지고 있습니다」",「很遗憾，目前所有的克隆战斗员都拥有和我同等的战斗力。」
,,,,,,,,
Rikka.Fallen2-35,六花,「ガハッ、…っ、そん…な！？」,「ガハッ、…っ、そん…な！？」,「嘔、噁……！怎……麼會！？」,"""","""That can't be...?!""","「커헉, …윽, 그…런!?」",「呕、恶……！、怎……么会！？」
,,,,,,,,
Rikka.Fallen2-36,023号,「というわけでオリジナル、もはやここから逃げることは不可能です。まして笹谷明穂の救出など夢のまた夢でしょう」,「というわけでオリジナル、もはやここから逃げることは不可能です。まして笹谷明穂の救出など夢のまた夢でしょう」,「所以說原型，妳已經不可能從這裡逃走了。更不用說要救出笹谷明穗，那簡直是癡人說夢。」,"""So, original, it is impossible for you to escape from here. And it would be a dream come true to rescue Sasaya Akiho.""","""So you see, Original, escaping from here is now impossible. Much less rescuing Akiho Sasaya, which has become nothing more than a dream.""","「그런 이유로 오리지널, 이제 여기서 도망치는 것은 불가능합니다. 하물며 사사야 아키호 구출은 꿈같은 이야기겠죠」",「所以说原版，你已经不可能从这里逃走了。更不用说要救出笹谷明穗，那简直是痴人说梦。」
,,,,,,,,
Rikka.Fallen2-37,023号,「もはやあなたには何の価値も無いですが…そうですね、二つ選択肢を与えます」,「もはやあなたには何の価値も無いですが…そうですね、二つ選択肢を与えます」,「雖然妳已經沒有任何價值了……不過，好吧，我給妳兩個選擇。」,"""You are no longer of any value to me, but yes, I will give you two choices.""","""You no longer have any value to us, but... well, I'll give you two choices.""","「이제 당신에게는 아무 가치도 없습니다만… 그렇군요, 두 가지 선택지를 드리겠습니다」",「虽然你已经没有任何价值了……不过，好吧，我给你两个选择。」
,,,,,,,,
Rikka.Fallen2-38,六花,「――――っ、な、なに？」,「――――っ、な、なに？」,「――――妳、妳說什麼？」,"""――――, what, what?""","""—W-what?""","「――――윽, 무, 무엇?」",「――――、你、你说什么？」
,,,,,,,,
Rikka.Fallen2-39,023号,「一つは最後まで聖核戦姫として私と戦い、ここで儚く散るか」,「一つは最後まで聖核戦姫として私と戦い、ここで儚く散るか」,「一個是身為聖核戰姫，與我戰鬥到最後，然後在這裡淒美地消逝。」,"""One will fight me as the Seikaku Princess until the end, and then fleetingly scatter here.""","""One is to fight me to the end as a Holy Core Battlemaiden and die a fleeting death here.""","「하나는 마지막까지 성핵전희로서 저와 싸우고, 여기서 덧없이 흩어지는가」",「一个是身为圣核战姫，与我战斗到最后，然后在这里凄美地消逝。」
,,,,,,,,
Rikka.Fallen2-40,,「―――――そしてもう一つは我々の戦闘員の一人として財団へ永遠の忠誠を誓うかです」,「―――――そしてもう一つは我々の戦闘員の一人として財団へ永遠の忠誠を誓うかです」,「―――――另一個是成為我們戰鬥員的一份子，永遠效忠於財團。」,"""――――― and the other is whether you will pledge undying loyalty to the Foundation as one of our fighters.""","""The other is to swear eternal loyalty to the Foundation as one of our soldiers.""",「―――――그리고 다른 하나는 저희 전투원 중 한 명으로서 재단에 영원한 충성을 맹세하는가입니다」,「―――――另一个是成为我们战斗员的一份子，永远效忠于财团。」
,,,,,,,,
Rikka.Fallen2-41,六花,「―――っ、そんなのっ、出来るわけがないっ！」,「―――っ、そんなのっ、出来るわけがないっ！」,「―――辦、辦不到！，我怎麼可能……！」,"""I can't do that!""","""I could never do something like that!""","「―――윽, 그런 건, 할 수 있을 리가 없어!」",「―――办、办不到！，我怎么可能……！」
,,,,,,,,
Rikka.Fallen2-42,023号,「これは最大限の情けです。散々私達を苦しめたあなたを許し、更には私達の一員として迎え入れてあげようというのですから」,「これは最大限の情けです。散々私達を苦しめたあなたを許し、更には私達の一員として迎え入れてあげようというのですから」,「這已經是最大限度的仁慈了。允許飽受我們折磨的妳，甚至接納妳成為我們的一員。」,"""This is the utmost mercy. ""This is the utmost mercy. We forgive you for all the pain you have caused us, and even welcome you as one of our own.""","""This is the greatest mercy. We're forgiving you for all the damage you've done to us, and even welcoming you as one of our own.""","「이것은 최대한의 자비입니다. 실컷 저희를 괴롭힌 당신을 용서하고, 나아가 저희의 일원으로 맞아들이겠다는 것이니까요」",「这已经是最大限度的仁慈了。允许饱受我们折磨的你，甚至接纳你成为我们的一员。」
,,,,,,,,
Rikka.Fallen2-43,,「それとも聖核戦姫の誇りを選びますか？それなら今すぐとどめを刺してあげますが」,「それとも聖核戦姫の誇りを選びますか？それなら今すぐとどめを刺してあげますが」,「還是說妳要選擇聖核戰姫的榮耀？如果是那樣，我現在就送妳上路。」,"""Or do you choose the pride of the Seikaku Princess? Then I'll finish you off right now.""","""Or will you choose the pride of a Holy Core Battlemaiden? If so, I'll finish you off right now.""",「아니면 성핵전희의 긍지를 선택하시겠습니까? 그렇다면 지금 바로 숨통을 끊어드리겠습니다만」,「还是说你要选择圣核战姫的荣耀？如果是那样，我现在就送你上路。」
,,,,,,,,
Rikka.Fallen2-44,六花,「っ！………そんなこと、でもっ！」,「っ！………そんなこと、でもっ！」,「可惡！………怎麼會，但是！」,"""! ......... that's not even...!""","""...I can't do something like that!""","「윽!……… 그런 일, 하지만!」",「可恶！………怎么会，但是！」
,,,,,,,,
Rikka.Fallen2-45,023号,「早く決めてください。死にたいですか？」,「早く決めてください。死にたいですか？」,「快點做出決定。想死嗎？」,"""Decide quickly. Do you want to die?""","""Decide quickly. Do you want to die?""",「빨리 결정하십시오. 죽고 싶습니까?」,「快点做出决定。想死吗？」
,,,,,,,,
Rikka.Fallen2-46,六花,「……っ！、わかり、…ましたっ…！」,「……っ！、わかり、…ましたっ…！」,「……！我、我明白了……！」,"""I'm at ......! I understand... yes...!""","""...I under... stand...!""","「……윽!, 알, …겠습니다…!」",「……！、我、我明白了……！」
,,,,,,,,
