Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Dialog.Chapter6-65,モブ聖核戦姫1,「うあっ……え…れな先輩……………」,「うあっ……え…れな先輩……………」,「啊……艾、艾蓮娜前輩……………」,"""Ugh ...... eh...Rena―senpai ...............""","""Uaah... E-Elena...""",「으악…… 에…레나 선배……………」,「啊……艾、艾莲娜前辈……………」
,,,,,,,,
Dialog.Chapter6-66,,最期の一人の聖核戦姫が地面に崩れ落ちる,最期の一人の聖核戦姫が地面に崩れ落ちる,最後一名聖核戰姫倒在地上,One last Seikaku Princess crumples to the ground.,The last Holy Core Battlemaiden collapsed to the ground.,마지막 한 명의 성핵전희가 바닥에 쓰러진다,最后一名圣核战姫倒在地上
,,,,,,,,
Dialog.Chapter6-67,エレナ,「ふう……これで学園に残る聖核戦姫は全て倒しましたね」,「ふう……これで司令部に残る聖核戦姫は全て倒しましたね」,「呼……這樣一來，留在司令部的聖核戰姫就全部被擊倒了呢。」,"""Fuu...... has now defeated all the remaining Seikaku Princesses in the academy.""","""Phew... now all the Holy Core Battlemaidens at the headquarters are taken care of.""",「후우…… 이걸로 사령부에 남은 성핵전희는 전부 쓰러뜨렸군요」,「呼……这样一来，留在司令部的圣核战姫就全部被击倒了呢。」
,,,,,,,,
Dialog.Chapter6-68,,その時、エレナの端末に連絡が入る,その時、エレナの端末に連絡が入る,這時，艾蓮娜的終端響起聯絡。,"At that moment, Erena's terminal receives a call.",Elena received a message on her terminal.,"그때, 엘레나의 단말기에 연락이 들어온다",这时，艾莲娜的终端响起联络。
,,,,,,,,
Dialog.Chapter6-69,SEL,作戦の進捗はどうだ？,作戦の進捗はどうだ？,「作戰進度怎麼樣？」,How's the operation coming along?,How is the operation going?,작전 진행 상황은 어떤가?,「作战进度怎么样？」
,,,,,,,,
Dialog.Chapter6-70,エレナ,「…はっ！ただいま生徒会を制圧。聖月女学園制圧作戦を完了しました！」,「…はっ！ただいま司令部を制圧。ホーリーコア・レギオン司令部制圧作戦を完了しました！」,「是！方才已完成司令部的制壓。『聖核軍團司令部制壓作戰』已全數結束！」,"""...Ha! We are now in control of the student council. Operation to suppress Seigetsu Girl Academy has been completed!""","""The Command Center has been subdued. Holy Core Legion Command Center Suppression Operation is complete!""",「…핫! 방금 사령부를 제압. 홀리코어 레기온 사령부 제압 작전을 완료했습니다!」,「是！方才已完成司令部的制压。『圣核军团司令部制压作战』已全数结束！」
,(ここから全員が映るように),,,,,,,
Dialog.Chapter6-71,,再び、エレナの元に通信が入る,再び、エレナの元に通信が入る,隨即，又有通信接入艾蓮娜那裡。,"Again, Erena receives a transmission.",Elena received another message.,"다시, 엘레나에게 통신이 들어온다",随即，又有通信接入艾莲娜那里。
,,,,,,,,
,明穂闇落ちホログラム₊072号ホログラム,,,,,,,
Dialog.Chapter6-72,,「もしもし～こちら明穂！ただいま都市中心部の聖核戦姫を全員捕まえて制圧完了！」,「もしもし～こちら明穂！ただいま都市中心部の聖核戦姫を全員捕まえて制圧完了！」,「喂喂～我是明穗！都市中心區的聖核戰姫已經全員抓捕完畢，制壓完成！」,"""Moshi moshi ― this is Akiho! We've captured all of the Seikaku Princesses in the center of the city and are now in control!""","""Hello? This is Akiho! Just captured all the Holy Core Battlemaidens in the city center—suppression complete!""",「여보세요~ 이쪽은 아키호! 방금 도시 중심부의 성핵전희를 전부 잡아서 제압 완료!」,「喂喂～我是明穗！都市中心区的圣核战姫已经全员抓捕完毕，制压完成！」
,,,,,,,,
Dialog.Chapter6-73,,「流石クローンちゃんだね、あっという間に倒しちゃった！」,「流石クローンちゃんだね、あっという間に倒しちゃった！」,「不愧是克隆醬，瞬間就把她們打倒了！」,"""I beat him in no time at all!""","""As expected of the clones. They took down the Battlemaidens in no time!""","「역시 클론쨩이네, 순식간에 쓰러뜨려 버렸어!」",「不愧是克隆酱，瞬间就把她们打倒了！」
,,,,,,,,
Dialog.Chapter6-74,京闇堕ちホログラム,「こちら京、監視カメラの情報から都市の全ての聖核戦姫の捕獲済みを確認したよ」,「こちら京、監視カメラの情報から都市の全ての聖核戦姫の捕獲済みを確認したよ」,「我是京。依照監視攝影機的資訊，已確認市區內的聖核戰姫全數被捕獲。」,"""This is Kei, we have confirmed that all of the city's Seikaku warriors have been captured based on the information from the surveillance cameras.""","""This is Kei. From surveillance camera data, I've confirmed the capture of all Holy Core Battlemaidens in the city.""","「여기는 케이, 감시 카메라 정보로부터 도시의 모든 성핵전희의 포획 완료를 확인했어」",「我是京。依照监视摄影机的资讯，已确认市区内的圣核战姫全数被捕获。」
,,,,,,,,
Dialog.Chapter6-75,,「とりあえずこっちの作戦は完了だね」,「とりあえずこっちの作戦は完了だね」,「暫時這邊的作戰就告一段落了呢。」,"""I guess our mission is complete for now.""","""Anyway, our operation here is complete.""",「일단 이쪽의 작전은 완료네」,「暂时这边的作战就告一段落了呢。」
,,,,,,,,
Dialog.Chapter6-76,那由多闇堕ちホログラム,「こちら那由多…担当地域での全聖核戦姫の拘束、無力化を完了しました」,「こちら那由多…担当地域での全聖核戦姫の拘束、無力化を完了しました」,「這裡是那由多……本區域所有聖核戰姫的拘束與無力化已經完成。」,"""This is Nayuta... we have completed the capture and neutralization of all Seikaku Princesses in the area of responsibility.""","""This is Nayuta... capture and neutralization of all Holy Core Battlemaidens in my assigned area is complete.""","「여기는 나유타… 담당 지역에서의 모든 성핵전희를 구속, 무력화 완료했습니다」",「这里是那由多……本区域所有圣核战姫的拘束与无力化已经完成。」
,,,,,,,,
Dialog.Chapter6-77,,「これで海外支部の聖核戦姫は全て制圧完了です。収容後そちらに移送します」,「これで海外支部の聖核戦姫は全て制圧完了です。収容後そちらに移送します」,「這樣一來，海外支部的聖核戰姫也全數被制壓。收容之後會移送到你們那邊。」,"""All of the Seikaku Princesses in the overseas branches have now been subdued. They will be transported to you after they are contained.""","""This completes the suppression of all Holy Core Battlemaidens at the overseas branches. After containment, I'll transfer them to you.""",「이것으로 해외 지부의 성핵전희는 전부 제압 완료입니다. 수용 후 그쪽으로 이송하겠습니다」,「这样一来，海外支部的圣核战姫也全数被制压。收容之后会移送到你们那边。」
,,,,,,,,
Dialog.Chapter6-78,エレナ,「……どうやら全ての聖核戦姫の無力化に成功したようですね」,「……どうやら全ての聖核戦姫の無力化に成功したようですね」,「……看來，我們已經成功讓所有聖核戰姫喪失戰力了。」,"""...... apparently succeeded in neutralizing all the Seikaku Princesses.""","""Looks like we've successfully neutralized all Holy Core Battlemaidens.""",「……아무래도 모든 성핵전희의 무력화에 성공한 것 같군요」,「……看来，我们已经成功让所有圣核战姫丧失战力了。」
,,,,,,,,
Dialog.Chapter6-79,,「この時を持って聖月生徒会の完全制圧、及び全聖核戦姫の無力化を確認したことを報告します」,「この時を持ってホーリーコア・レギオンの完全制圧、及び全聖核戦姫の無力化を確認したことを報告します」,「在此正式回報：自本刻起，確認對聖核軍團的完全制壓，及所有聖核戰姫的無力化。」,"I am pleased to report that, as of this moment, we have confirmed the complete suppression of the Seigetsu Student Council and the neutralization of all Seikaku Princesses.""","""I report that at this time, complete suppression of the Holy Core Legion and neutralization of all Holy Core Battlemaidens have been confirmed.""","「이 시점을 기해, 홀리코어 레기온의 완전 제압, 나아가 모든 성핵전희의 무력화를 확인했음을 보고합니다」",「在此正式回报：自本刻起，确认对圣核军团的完全制压，及所有圣核战姫的无力化。」
,,,,,,,,
Dialog.Chapter6-80,,"<align=""center"">「我々の勝利です！」","<align=""center"">「我々の勝利です！」","<align=""center"">「是我們贏了！」","We won!""","<align=""center"">""Victory is ours!""","<align=""center"">「저희의 승리입니다!」","<align=""center"">「是我们赢了！」"
,,,,,,,,
Dialog.Chapter6-81(1),SEL,……そうか、ご苦労,……そうか、ご苦労,「……這樣啊，辛苦了。」,"...... well, thanks for your help!",...I see. Well done.,"……그런가, 수고했다",「……这样啊，辛苦了。」
,,,,,,,,
Dialog.Chapter6-82(2),SEL,…これにて……聖核戦姫壊滅作戦を完了とする…！,…これにて……聖核戦姫壊滅作戦を完了とする…！,「……至此——『殲滅聖核戰姫作戰』正式完成……！」,"...With this, ...... Operation to destroy the Seikaku Princess is now complete...!",...With this... the Holy Core Battlemaiden Annihilation Operation is complete...!,…이것으로…… 성핵전희 괴멸작전을 완료한다…!,「……至此——『歼灭圣核战姫作战』正式完成……！」
